rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
5,282899,2025-12-13T01:30:00.000Z,Mavericks vs Nets,Mavericks -7.5,-115,2,84,"Dallas is a strong home favorite (home_spread_last -7.5, home_money_line_last -325) over a Nets squad near the bottom of the standings, aligning with prior successes backing high-offense home teams laying around 7–9 points.",120-108,1,0,0,0,0,0,-325,255,N/A,221.5,-112,-108,-7.5,-115,7.5,-105,2025-12-12T23:48:00.000Z
6,282895,2025-12-13T00:00:00.000Z,Pistons vs Hawks,Under 232.5,-115,2,83,"The total is 232.5 with balanced odds and both previews point to strong defensive potential, echoing prior under wins in your history when totals sit in the low-230s and at least one side can tighten up defensively.",121-111,0,0,0,0,0,1,-270,230,N/A,232.5,-115,-110,-6.5,-115,6.5,-105,2025-12-12T23:48:00.000Z
7,282894,2025-12-13T00:00:00.000Z,Wizards vs Cavaliers,Under 245.5,-115,2,82,"With total_score_last 245.5 and such a large spread favoring Cleveland, blowout risk increases the chance of a slower pace and bench-heavy fourth quarter, similar to past profitable unders around the mid-240s in your results.",129-111,0,0,0,0,0,1,750,-1200,N/A,245.5,-115,-105,15.5,-105,-15.5,-115,2025-12-12T23:48:00.000Z
8,282896,2025-12-13T00:00:00.000Z,Hornets vs Bulls,Bulls -2.5,-115,1,79,"Chicago is a small road favorite (away_spread_last -2.5, away_money_line_last -142) against a Hornets team with worse overall form, matching some of your past modest-edge wins backing short favorites when the matchup gap is clear.",115-111,0,0,1,0,0,0,120,-142,N/A,229.5,-110,-110,2.5,-105,-2.5,-115,2025-12-12T23:48:00.000Z
9,282896,2025-12-13T00:00:00.000Z,Hornets vs Bulls,Under 229.5,-110,1,78,"The total of 229.5 is slightly below recent high-scoring lines, and your historical sheet has seen decent results with unders in the high-220s when neither side is an elite offense.",115-111,0,0,0,0,0,1,120,-142,N/A,229.5,-110,-110,2.5,-105,-2.5,-115,2025-12-12T23:48:00.000Z
10,282897,2025-12-13T00:00:00.000Z,76ers vs Pacers,Under 220.5,-114,1,77,"At 220.5 this total is lower than many recent high-scoring marks, and your history has produced wins backing unders around this number when at least one team leans heavily on defense.",118-109,0,0,0,0,0,1,-230,190,N/A,220.5,-114,-114,-5.5,-115,5.5,-105,2025-12-12T23:48:00.000Z
1,283328,2025-12-14T02:00:00.000Z,Thunder vs Spurs,Thunder -11.5,-108,3,92,"Oklahoma City is a dominant home favorite (home_spread_last -11.5, home_money_line_last -524) with one of the league’s best point differentials, and your historical sheet has produced many of its biggest wins backing strong contenders laying double digits at home.",124-110,1,0,0,0,0,0,-524,405,N/A,232.5,-110,-110,-11.5,-108,11.5,-112,2025-12-13T21:44:00.000Z
2,283262,2025-12-13T22:30:00.000Z,Magic vs Knicks,Magic +4.5,-102,3,90,"Orlando is listed as the neutral-site “home” team catching +4.5 (home_spread_last +4.5), and multiple models project a one-possession game, which fits your best prior results taking short underdogs with solid defensive and rebounding profiles.",117-115,1,0,0,0,0,0,170,-205,N/A,225.5,-105,-112,4.5,-102,-4.5,-118,2025-12-13T21:44:00.000Z
3,283328,2025-12-14T02:00:00.000Z,Thunder vs Spurs,Over 232.5,-110,2,86,"The total of 232.5 comes in slightly above model projections but trends show both teams playing at high pace, and your log has done well going over in Thunder games when the number sits in the low-230s and the favorite’s offense is rolling.",124-110,0,0,0,0,1,0,-524,405,N/A,232.5,-110,-110,-11.5,-108,11.5,-112,2025-12-13T21:44:00.000Z
4,283262,2025-12-13T22:30:00.000Z,Magic vs Knicks,Over 225.5,-105,2,84,"With total_score_last 225.5 and several projections clustering around the mid-220s, there is upside on the over in a winner-take-all setting where key players log heavy minutes, echoing previous profitable overs in the mid-220s band.",117-115,0,0,0,0,1,0,170,-205,N/A,225.5,-105,-112,4.5,-102,-4.5,-118,2025-12-13T21:44:00.000Z
1,283363,2025-12-17T01:30:00.000Z,Knicks vs Spurs,Knicks -2.5,-110,3,91,"New York is the home favorite (home_spread_last -2.5, home_money_line_last -142) with stronger overall metrics and model win probability around 59%, and your historical results have been best backing short home favorites in finals-type spots instead of small road underdogs.",118-114,1,0,0,0,0,0,-142,120,N/A,234.5,-108,-110,-2.5,-110,2.5,-110,2025-12-17T00:28:00.000Z
2,283363,2025-12-17T01:30:00.000Z,Knicks vs Spurs,Over 234.5,-108,2,84,"The total is 234.5 with over odds at -108, and several projections expect efficient offense plus late-game fouling in a championship setting, matching your past profitable overs in the mid-230s when both teams feature high-level scorers.",118-114,0,0,0,0,1,0,-142,120,N/A,234.5,-108,-110,-2.5,-110,2.5,-110,2025-12-17T00:28:00.000Z
1,261966,2025-12-23T02:30:00.000Z,Thunder vs Grizzlies,Thunder -15.5,-110,3,92,"Thunder are a dominant home favorite with home_spread_last -15.5 and heavy moneyline pricing (-1271), and your history shows good results laying big numbers with elite teams against weaker opponents when the spread has already been bet toward the favorite.",128-106,1,0,0,0,0,0,-1271,750,N/A,233.5,-115,-108,-15.5,-110,15.5,-110,2025-12-22T23:52:00.000Z
2,261965,2025-12-23T02:00:00.000Z,Nuggets vs Jazz,Nuggets -12.5,-115,3,90,"Denver is a strong home side with home_spread_last -12.5 and a very steep home_money_line_last (-750), while similar large home favorites in your record have produced solid ROI when laying between about 10 and 15 points.",130-111,1,0,0,0,0,0,-750,532,N/A,250.5,-115,-110,-12.5,-115,12.5,-105,2025-12-22T23:52:00.000Z
3,261963,2025-12-23T00:30:00.000Z,Celtics vs Pacers,Celtics -11.5,-118,2,86,"Boston is an elite home favorite with home_spread_last -11.5, home_money_line_last -600, and overwhelming ticket and money percentages, aligning with your best historical edges backing big but not extreme home chalk.",122-108,1,0,0,0,0,0,-600,445,N/A,226.5,-105,-112,-11.5,-118,11.5,-102,2025-12-22T23:52:00.000Z
4,261962,2025-12-23T00:00:00.000Z,Cavaliers vs Hornets,Cavaliers -9.5,-110,2,84,"Cleveland is a clear home favorite (home_spread_last -9.5, home_money_line_last -345) against a weaker Hornets side, and your past bets on favorites in the -7 to -10.5 range have generally outperformed plus-money underdogs.",121-109,1,0,0,0,0,0,-345,277,N/A,239.5,-110,-110,-9.5,-110,9.5,-110,2025-12-22T23:52:00.000Z
5,261967,2025-12-23T03:00:00.000Z,Warriors vs Magic,Warriors -5.5,-114,2,82,"Golden State is a home favorite at -5.5 with strong support in tickets and money and a moderate moneyline (-230), and your history shows better results backing short home favorites than taking road dogs in this spread range.",119-111,1,0,0,0,0,0,-230,190,N/A,227.5,-110,-110,-5.5,-114,5.5,-106,2025-12-22T23:52:00.000Z
6,261968,2025-12-23T03:00:00.000Z,Trail Blazers vs Pistons,Under 234.5,-110,1,78,"The total is 234.5 with balanced odds, and your prior portfolio has had more stable performance on unders in the low-to-mid 230s than on overs in very high totals, especially in matchups of weaker offenses.",117-112,0,0,0,0,0,1,200,-245,N/A,234.5,-110,-110,6.5,-115,-6.5,-105,2025-12-22T23:52:00.000Z
7,261964,2025-12-23T01:00:00.000Z,Pelicans vs Mavericks,Mavericks -1.5,-105,1,75,"Dallas is a slight road favorite with away_spread_last -1.5 and away_spread_odds_last -105 in what profiles as a close game; your historical edge on small favorites is positive but less pronounced than on double-digit home chalk, so confidence is lower.",121-118,0,0,1,0,0,0,-108,-111,N/A,240.5,-110,-110,1.5,-115,-1.5,-105,2025-12-22T23:52:00.000Z
1,262021,2025-12-31T04:00:00.000Z,Clippers vs Kings,Clippers -9.5,-110,3,93,"Clippers are a strong home favorite with home_spread_last -9.5 and a substantial moneyline edge at -425 against a Kings team catching +9.5, and your historical results show the best ROI backing clearly superior home teams laying between about 7 and 12 points instead of taking sizable road underdogs.",119-105,1,0,0,0,0,0,-425,320,N/A,219.5,-114,-109,-9.5,-110,9.5,-110,2025-12-31T01:55:00.000Z
2,262020,2025-12-31T03:30:00.000Z,Lakers vs Pistons,Lakers +2.5,-110,2,88,"Los Angeles is a small home underdog with home_spread_last +2.5 and home_money_line_last +122 against a Pistons side laying -2.5 on the spread, and your historical track record has been relatively strong backing short home dogs in competitive matchups rather than modest road favorites.",118-114,1,0,0,0,0,0,122,-144,N/A,232.5,-115,-111,2.5,-110,-2.5,-110,2025-12-31T01:55:00.000Z
3,262018,2025-12-31T01:00:00.000Z,Grizzlies vs 76ers,76ers -1.5,-110,2,84,"Memphis is a slight home underdog at +1.5 while Philadelphia is -1.5 on the spread with away_money_line_last -119, and your portfolio has historically performed better siding with small road favorites than with thin home dogs when the number is under a full possession.",118-121,0,0,1,0,0,0,-102,-119,N/A,235.5,-110,-110,1.5,-110,-1.5,-110,2025-12-31T01:55:00.000Z
4,262019,2025-12-31T02:00:00.000Z,Jazz vs Celtics,Celtics -7.5,-110,2,82,"Utah is catching +7.5 at home while Boston is laying -7.5 with away_money_line_last -270 and strong ticket and money support, matching your historical edge backing quality favorites in the -6 to -10 range instead of trying to fade them with home underdogs.",115-124,0,0,1,0,0,0,220,-270,N/A,243.5,-115,-109,7.5,-110,-7.5,-110,2025-12-31T01:55:00.000Z
