rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model,home_team,away_team,reason_code
3.0,282840.0,2025-11-28T21:30:00.000Z,Colorado vs Washington,Colorado +2.5,-110.0,3.0,88.0,Home underdog in pick'em with only 28% tickets but 54% money showing sharp support on home team. Line moved from +4.0 to +2.5 toward home dog. Away underdogs +2.5 to +6.5 are 62% winners. Getting points at home in tight game.,75-76,1.0,0.0,0.0,0.0,0.0,0.0,120.0,-142.0,,154.5,-108.0,-110.0,2.5,-110.0,-2.5,-110.0,2025-11-28 19:23:44.415991,2025-11-28 13:30:00-08:00,2025-11-28,claude,,,
4.0,264539.0,2025-11-28T21:30:00.000Z,Penn vs Merrimack,Penn -3.5,-107.0,2.0,85.0,Home favorite with 95% tickets and 90% money showing extreme consensus. Line moved from -5.5 to -3.5 getting much better number. Small spread in sweet spot range (61% win rate). Overwhelming public and sharp agreement.,79-74,1.0,0.0,0.0,0.0,0.0,0.0,-162.0,136.0,,152.5,-110.0,-110.0,-3.5,-107.0,3.5,-113.0,2025-11-28 19:23:44.415991,2025-11-28 13:30:00-08:00,2025-11-28,claude,,,
5.0,282834.0,2025-11-28T20:00:00.000Z,Illinois St vs Furman,Illinois St -3.5,-105.0,2.0,84.0,Home favorite in pick'em range with 98% tickets and 99% money - nearly perfect consensus. Line moved from -4.5 to -3.5 improving position. Small spreads are 61% winners. Rare to see this level of agreement.,76-71,1.0,0.0,0.0,0.0,0.0,0.0,-192.0,160.0,,146.5,-111.0,-111.0,-3.5,-105.0,3.5,-115.0,2025-11-28 19:23:44.415991,2025-11-28 12:00:00-08:00,2025-11-28,claude,,,
6.0,282847.0,2025-11-28T21:30:00.000Z,Colorado St vs S. Florida,Colorado St +2.5,-105.0,2.0,82.0,Home underdog with 56% tickets and 69% money despite being home team. Line moved dramatically from -1.5 to +2.5 creating 4 points of value. Pick'em game where home court provides edge. Away underdogs +2.5 are 62% winners.,77-78,1.0,0.0,0.0,0.0,0.0,0.0,130.0,-155.0,,155.5,-111.0,-110.0,2.5,-105.0,-2.5,-115.0,2025-11-28 19:23:44.415991,2025-11-28 13:30:00-08:00,2025-11-28,claude,,,
7.0,265056.0,2025-11-29T00:00:00.000Z,Mississippi St vs SMU,Mississippi St +1.5,-112.0,2.0,80.0,Home underdog in true pick'em with 25% tickets but 31% money showing bigger bets. Line held at +1.5 in dead-even matchup. Pick'em games are 61% winners. Getting point at home is valuable.,81-82,1.0,0.0,0.0,0.0,0.0,0.0,-101.0,-120.0,,163.5,-105.0,-110.0,1.5,-112.0,-1.5,-108.0,2025-11-28 19:23:44.415991,2025-11-28 16:00:00-08:00,2025-11-28,claude,,,
8.0,264540.0,2025-11-28T23:30:00.000Z,Idaho State vs CS Northridge,Idaho State -1.5,-102.0,1.0,78.0,Home favorite in pick'em with 75% tickets but only 49% money showing public-sharp split. Line held at -1.5 with excellent -102 odds. Pick'em games where home team favored are strong (61%). Good odds value.,74-72,1.0,0.0,0.0,0.0,0.0,0.0,-116.0,-103.0,,149.5,-105.0,-110.0,-1.5,-102.0,1.5,-118.0,2025-11-28 19:23:44.415991,2025-11-28 15:30:00-08:00,2025-11-28,claude,,,
9.0,266561.0,2025-11-29T00:00:00.000Z,G Tech vs DePaul,G Tech +1.5,-115.0,1.0,76.0,"Home underdog with 56% tickets and 31% money - public on home dog but sharps fading. Line moved from +1.5 to +1.5 holding steady. Pick'em game getting point at home. Despite sharp fade, home court edge matters.",72-73,1.0,0.0,0.0,0.0,0.0,0.0,102.0,-121.0,,145.5,-110.0,-110.0,1.5,-115.0,-1.5,-105.0,2025-11-28 19:23:44.415991,2025-11-28 16:00:00-08:00,2025-11-28,claude,,,
10.0,275594.0,2025-11-28T20:00:00.000Z,Arkansas St vs NDSU,Arkansas St -3.0,-110.0,1.0,74.0,Home favorite with 73% tickets but only 46% money showing public-sharp divergence. Line moved from -1.5 to -3.0 on public money. Small spread still in profitable range (61%). Home court in tight game.,82-78,1.0,0.0,0.0,0.0,0.0,0.0,-153.0,130.0,,160.5,-115.0,-110.0,-3.0,-110.0,3.0,-110.0,2025-11-28 19:23:44.415991,2025-11-28 12:00:00-08:00,2025-11-28,claude,,,
11.0,265057.0,2025-11-29T02:00:00.000Z,Idaho vs Sam Houston,Idaho +1.5,-118.0,1.0,72.0,Home underdog in pure pick'em with 37% tickets and 34% money. Line held at +1.5 in dead-even game. Pick'em games are 61% winners. Getting point at home provides edge even with public fade.,78-79,1.0,0.0,0.0,0.0,0.0,0.0,-102.0,-118.0,,155.5,-110.0,-110.0,1.5,-118.0,-1.5,-102.0,2025-11-28 19:23:44.415991,2025-11-28 18:00:00-08:00,2025-11-28,claude,,,
1.0,265058.0,2025-11-28T21:00:00.000Z,Virginia vs Queens,Queens +25.5,-112.0,3.0,96.0,Virginia's historically slow pace limits possessions significantly. Asking a team that often scores in the 60s to win by 26+ is a statistical anomaly.,68-50,0.0,0.0,1.0,0.0,0.0,0.0,-10000.0,3000.0,,160.5,-111.0,-108.0,-25.5,-108.0,25.5,-112.0,2025-11-28 19:23:47.908937,2025-11-28 13:00:00-08:00,2025-11-28,gemini,,,
2.0,282841.0,2025-11-28T20:00:00.000Z,Florida vs Providence,Providence +11.5,-108.0,3.0,94.0,Providence is a Big East program. Getting double digits on a neutral floor against a fellow Power 5 team is historically a high-value spot.,78-70,0.0,0.0,1.0,0.0,0.0,0.0,-790.0,545.0,,169.5,-110.0,-110.0,-11.5,-112.0,11.5,-108.0,2025-11-28 19:23:47.908937,2025-11-28 12:00:00-08:00,2025-11-28,gemini,,,
3.0,282844.0,2025-11-29T02:30:00.000Z,Dayton vs BYU,Dayton +9.5,-105.0,3.0,92.0,"Dayton is a tournament-caliber team. While BYU's offense is potent, this line is inflated. Dayton has the discipline to keep this within single digits.",74-70,1.0,0.0,0.0,0.0,0.0,0.0,410.0,-550.0,,150.5,-105.0,-105.0,9.5,-105.0,-9.5,-115.0,2025-11-28 19:23:47.908937,2025-11-28 18:30:00-08:00,2025-11-28,gemini,,,
4.0,265052.0,2025-11-28T20:00:00.000Z,UNC Wilmington vs Navy,Navy +8.5,-110.0,2.0,88.0,"Navy runs a methodical offense that shortens games. In a low-possession game, 8.5 points is a luxury cushion.",66-60,0.0,0.0,1.0,0.0,0.0,0.0,-410.0,320.0,,139.5,-110.0,-110.0,-8.5,-110.0,8.5,-110.0,2025-11-28 19:23:47.908937,2025-11-28 12:00:00-08:00,2025-11-28,gemini,,,
5.0,265056.0,2025-11-29T00:00:00.000Z,Mississippi St vs SMU,Mississippi St +1.5,-108.0,2.0,86.0,A home underdog in a Power Conference matchup (SEC vs ACC) is a strong situational play. Miss State's defense should dictate the tempo.,72-70,1.0,0.0,0.0,0.0,0.0,0.0,-101.0,-120.0,,163.5,-110.0,-110.0,1.5,-112.0,-1.5,-108.0,2025-11-28 19:23:47.908937,2025-11-28 16:00:00-08:00,2025-11-28,gemini,,,
6.0,265050.0,2025-11-29T00:00:00.000Z,Pittsburgh vs Ohio State,Pittsburgh +4.5,-110.0,2.0,84.0,Pittsburgh has performed well early. Getting nearly two possessions at home (or neutral) against a Big Ten team is a value play.,73-71,1.0,0.0,0.0,0.0,0.0,0.0,185.0,-225.0,,147.5,-110.0,-110.0,4.5,-111.0,-4.5,-110.0,2025-11-28 19:23:47.908937,2025-11-28 16:00:00-08:00,2025-11-28,gemini,,,
7.0,282816.0,2025-11-27T05:00:00.000Z,Alabama vs Maryland,Alabama -13.0,-110.0,1.0,79.0,Maryland looked broken against Gonzaga (lost by 39). Alabama plays a similar high-octane style that Maryland currently cannot match.,88-70,1.0,0.0,0.0,0.0,0.0,0.0,-1048.0,679.0,,165.5,-104.0,-110.0,-13.0,-110.0,13.0,-110.0,2025-11-28 19:23:47.908937,2025-11-26 21:00:00-08:00,2025-11-26,gemini,,,
8.0,266559.0,2025-11-28T20:00:00.000Z,Youngstown St vs Chicago St,Chicago St +14.5,-106.0,1.0,77.0,Chicago State has been competitive enough to stay within huge numbers. Youngstown isn't dominant enough to lay 15 consistently.,75-64,0.0,0.0,1.0,0.0,0.0,0.0,-1350.0,800.0,,146.5,-110.0,-110.0,-14.5,-106.0,14.5,-115.0,2025-11-28 19:23:47.908937,2025-11-28 12:00:00-08:00,2025-11-28,gemini,,,
9.0,265053.0,2025-11-28T21:00:00.000Z,American U vs Maine,Maine +7.5,-112.0,1.0,75.0,"A matchup of slower-paced teams in the Patriot/America East. Points will be at a premium, making 7.5 points very valuable.",63-58,0.0,0.0,1.0,0.0,0.0,0.0,-345.0,275.0,,132.5,-105.0,-105.0,-7.5,-108.0,7.5,-112.0,2025-11-28 19:23:47.908937,2025-11-28 13:00:00-08:00,2025-11-28,gemini,,,
10.0,282847.0,2025-11-28T21:30:00.000Z,Colorado St vs S. Florida,Colorado St +2.5,-115.0,1.0,74.0,Colorado State is a disciplined MWC team. Getting points against an AAC opponent offers slight value in a toss-up game.,71-69,1.0,0.0,0.0,0.0,0.0,0.0,130.0,-155.0,,155.5,-110.0,-110.0,2.5,-115.0,-2.5,-115.0,2025-11-28 19:23:47.908937,2025-11-28 13:30:00-08:00,2025-11-28,gemini,,,
1.0,265101.0,2025-12-01T23:30:00.000Z,Villanova vs Temple,Villanova -12.5,-112.0,3.0,91.0,Villanova is a strong big home favorite with market support and Temple profile fits past cover spots for this role.,79-61,1.0,0.0,0.0,0.0,0.0,0.0,-1100.0,687.0,,149.5,-105.0,-115.0,-12.5,-112.0,12.5,-108.0,2025-12-01 21:25:16.196310,2025-12-01 15:30:00-08:00,2025-12-01,perplexity,,,
2.0,266582.0,2025-12-02T00:00:00.000Z,Cincinnati vs Tarleton St,Cincinnati -19.5,-118.0,3.0,90.0,Large home favorite with clear talent edge and historical success of similar big favorites laying high teens.,86-60,1.0,0.0,0.0,0.0,0.0,0.0,-4000.0,1600.0,,145.5,-115.0,-105.0,-19.5,-118.0,19.5,-102.0,2025-12-01 21:25:16.196310,2025-12-01 16:00:00-08:00,2025-12-01,perplexity,,,
3.0,265100.0,2025-12-02T01:00:00.000Z,K State vs Bowling Green,K State -12.5,-105.0,2.0,88.0,Kansas State’s home environment and double-digit favorite profile align with profitable favorite trends.,83-65,1.0,0.0,0.0,0.0,0.0,0.0,-950.0,632.0,,159.5,-110.0,-110.0,-12.5,-105.0,12.5,-115.0,2025-12-01 21:25:16.196310,2025-12-01 17:00:00-08:00,2025-12-01,perplexity,,,
4.0,265104.0,2025-12-02T03:00:00.000Z,Stanford vs Portland,Stanford -18.5,-112.0,2.0,86.0,Big home favorite against weaker opponent where favorites in this range often cover comfortably.,88-66,1.0,0.0,0.0,0.0,0.0,0.0,-2449.0,1225.0,,155.5,-105.0,-115.0,-18.5,-112.0,18.5,-108.0,2025-12-01 21:25:16.196310,2025-12-01 19:00:00-08:00,2025-12-01,perplexity,,,
5.0,265103.0,2025-12-02T00:00:00.000Z,Xavier vs St. Francis (PA),Xavier -28.0,-112.0,2.0,84.0,Extreme mismatch spot similar to past blowout wins by top-tier home favorites.,96-61,1.0,0.0,0.0,0.0,0.0,0.0,-9000.0,2500.0,,151.5,-110.0,-110.0,-28.0,-112.0,28.0,-107.0,2025-12-01 21:25:16.196310,2025-12-01 16:00:00-08:00,2025-12-01,perplexity,,,
6.0,265102.0,2025-12-02T02:00:00.000Z,Colorado vs Cal Baptist,Colorado -12.5,-110.0,2.0,83.0,Solid high-major home favorite with line support and historical success for these moderate big spreads.,82-66,1.0,0.0,0.0,0.0,0.0,0.0,-924.0,612.0,,149.5,-105.0,-112.0,-12.5,-110.0,12.5,-111.0,2025-12-01 21:25:16.196310,2025-12-01 18:00:00-08:00,2025-12-01,perplexity,,,
7.0,266583.0,2025-12-02T00:00:00.000Z,Troy vs Wolves,Troy -17.5,-110.0,2.0,82.0,Heavy home favorite with one-sided money splits where fading the dog aligns with past blowout spots.,85-63,1.0,0.0,0.0,0.0,0.0,0.0,-2400.0,1200.0,,148.5,-107.0,-110.0,-17.5,-110.0,17.5,-110.0,2025-12-01 21:25:16.196310,2025-12-01 16:00:00-08:00,2025-12-01,perplexity,,,
8.0,265114.0,2025-12-03T02:30:00.000Z,Kentucky vs UNC,Kentucky -7.5,-105.0,1.0,79.0,Kentucky’s power rating and favorite status in a mid-to-high single-digit spread mirrors historically strong favorite ranges.,84-74,1.0,0.0,0.0,0.0,0.0,0.0,-347.0,280.0,,159.5,-110.0,-110.0,-7.5,-105.0,7.5,-115.0,2025-12-01 21:25:16.196310,2025-12-02 18:30:00-08:00,2025-12-02,perplexity,,,
9.0,264548.0,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Missouri -1.5,-110.0,1.0,77.0,Short road favorite with sharp money history where small favorites outperform public home lean.,72-75,0.0,0.0,1.0,0.0,0.0,0.0,-100.0,-125.0,,149.5,-112.0,-108.0,1.5,-110.0,-1.5,-110.0,2025-12-01 21:25:16.196310,2025-12-02 18:00:00-08:00,2025-12-02,perplexity,,,
10.0,274949.0,2025-12-03T00:00:00.000Z,Michigan St vs Iowa,Michigan St -4.5,-115.0,1.0,76.0,Michigan State at home in this spread zone resembles profitable favorite ranges from recent seasons.,79-72,1.0,0.0,0.0,0.0,0.0,0.0,-250.0,205.0,,136.5,-105.0,-115.0,-4.5,-115.0,4.5,-105.0,2025-12-01 21:25:16.196310,2025-12-02 16:00:00-08:00,2025-12-02,perplexity,,,
1.0,276086.0,2025-12-02T00:00:00.000Z,Delaware vs Iona,Delaware +1.5,-105.0,2.0,88.0,Home underdog in pure pick'em with 27% tickets but only 10% money showing public on home dog but sharps fading heavily. Line held at +1.5 in dead-even game. Pick'em games are 66% winners - our strongest pattern. Getting point at home provides edge.,75-74,1.0,0.0,0.0,0.0,0.0,0.0,105.0,-126.0,,151.5,-110.0,-110.0,1.5,-105.0,-1.5,-115.0,2025-12-01 21:25:18.661065,2025-12-01 16:00:00-08:00,2025-12-01,claude,,,
2.0,265106.0,2025-12-03T00:00:00.000Z,Pittsburgh vs Texas A&M,Pittsburgh +1.5,-101.0,2.0,86.0,Home underdog in pure pick'em with excellent -101 odds. No public data but line held steady at +1.5. Pick'em games are 66% winners. Getting point at home in coin-flip matchup with great odds value.,76-75,1.0,0.0,0.0,0.0,0.0,0.0,115.0,-138.0,,149.5,-105.0,-115.0,1.5,-101.0,-1.5,-120.0,2025-12-01 21:25:18.661065,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
3.0,264548.0,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Notre Dame +1.5,-110.0,2.0,85.0,Home underdog in pick'em with 28% tickets but 37% money showing larger bets on home team. Line held at +1.5 despite public fade. Pick'em games are 66% winners. Only 4% tickets on over showing sharp disagreement on total - focus on side.,74-75,1.0,0.0,0.0,0.0,0.0,0.0,-100.0,-125.0,,149.5,-112.0,-108.0,1.5,-110.0,-1.5,-110.0,2025-12-01 21:25:18.661065,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
4.0,264551.0,2025-12-03T02:00:00.000Z,Kansas vs UConn,Kansas +1.5,-105.0,2.0,84.0,Home underdog in true pick'em with 38% tickets but only 17% money showing public on home dog. Line moved from +1.5 to +1.5 holding steady. Pick'em games are 66% winners - our best bet type. Getting point at home in marquee matchup.,69-70,1.0,0.0,0.0,0.0,0.0,0.0,105.0,-127.0,,140.5,-110.0,-110.0,1.5,-105.0,-1.5,-116.0,2025-12-01 21:25:18.661065,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
5.0,266584.0,2025-12-02T00:30:00.000Z,Middle Tenn vs UAB,Middle Tenn +1.5,-110.0,2.0,82.0,Home underdog in pick'em with only 14% tickets and 3% money - extreme public fade. Line moved from +2.5 to +1.5 toward home dog despite no public support. Sharp reverse line movement. Pick'em games are 66% winners.,77-76,1.0,0.0,0.0,0.0,0.0,0.0,105.0,-125.0,,153.5,-110.0,-110.0,1.5,-110.0,-1.5,-110.0,2025-12-01 21:25:18.661065,2025-12-01 16:30:00-08:00,2025-12-01,claude,,,
6.0,275597.0,2025-12-03T00:00:00.000Z,S. Carolina vs VA Tech,S. Carolina -1.5,102.0,2.0,80.0,Home favorite in pick'em with positive odds at 102 - excellent value. No public data but line held at -1.5. Pick'em games are 66% winners. Home court edge in coin-flip with premium odds.,75-72,1.0,0.0,0.0,0.0,0.0,0.0,-119.0,-101.0,,148.5,-111.0,-111.0,-1.5,102.0,1.5,-120.0,2025-12-01 21:25:18.661065,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
7.0,274950.0,2025-12-03T03:00:00.000Z,Oregon vs USC,Oregon +1.5,-105.0,1.0,78.0,Home underdog in pure pick'em. No public data but line held steady at +1.5. Pick'em games are 66% winners. Getting point at home in conference matchup where home court matters.,78-79,1.0,0.0,0.0,0.0,0.0,0.0,114.0,-137.0,,157.5,-115.0,-105.0,1.5,-105.0,-1.5,-115.0,2025-12-01 21:25:18.661065,2025-12-02 19:00:00-08:00,2025-12-02,claude,,,
8.0,266589.0,2025-12-03T02:00:00.000Z,Florida St vs Georgia,Florida St +2.5,-111.0,1.0,76.0,"Home underdog in small spread. No public data but line held at +2.5. Just outside pure pick'em but still in profitable range (66% for pick'ems, 54% for home dogs overall). Getting points at home.",83-84,1.0,0.0,0.0,0.0,0.0,0.0,123.0,-152.0,,169.5,-110.0,-110.0,2.5,-111.0,-2.5,-110.0,2025-12-01 21:25:18.661065,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
9.0,274948.0,2025-12-03T01:00:00.000Z,Michigan St vs Iowa,Michigan St -4.5,-115.0,1.0,74.0,Home favorite with 97% tickets and 99% money showing perfect consensus. Line moved from -5.5 to -4.5 getting better number. Below -10 danger zone. Rare unanimous sharp agreement on small favorite.,69-63,1.0,0.0,0.0,0.0,0.0,0.0,-250.0,205.0,,136.5,-105.0,-115.0,-4.5,-115.0,4.5,-105.0,2025-12-01 21:25:18.661065,2025-12-02 17:00:00-08:00,2025-12-02,claude,,,
10.0,265118.0,2025-12-03T00:00:00.000Z,Wake Forest vs Oklahoma,Wake Forest -4.5,-110.0,1.0,72.0,Home favorite in mid-range spread with no public data. Line held at -4.5. Below -10 threshold where large favorites fail (39% win rate). Small-to-mid favorite where home court provides edge.,82-76,1.0,0.0,0.0,0.0,0.0,0.0,-235.0,191.0,,157.5,-110.0,-110.0,-4.5,-110.0,4.5,-111.0,2025-12-01 21:25:18.661065,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
11.0,267366.0,2025-12-02T00:00:00.000Z,Jax State vs North Alabama,Jax State -5.5,-105.0,1.0,70.0,Home favorite with 92% tickets and 97% money showing strong consensus. Line held at -5.5 despite heavy support. Mid-range spread below -10 danger zone. Overwhelming agreement suggests value.,72-65,1.0,0.0,0.0,0.0,0.0,0.0,-230.0,190.0,,134.5,-115.0,-105.0,-5.5,-105.0,5.5,-115.0,2025-12-01 21:25:18.661065,2025-12-01 16:00:00-08:00,2025-12-01,claude,,,
1.0,264551.0,2025-12-03T02:00:00.000Z,Kansas vs UConn,Kansas +1.5,-115.0,3.0,96.0,"Getting Kansas as a home underdog at Allen Fieldhouse is the ""Holy Grail"" of college basketball betting. The home court advantage here is worth 4-5 points minimum.",78-75,1.0,0.0,0.0,0.0,0.0,0.0,105.0,-127.0,,140.5,-110.0,-110.0,1.5,-115.0,-1.5,-105.0,2025-12-01 21:25:21.057587,2025-12-02 18:00:00-08:00,2025-12-02,gemini,,,
2.0,274948.0,2025-12-03T01:00:00.000Z,Rutgers vs Purdue,Rutgers +15.5,-105.0,3.0,94.0,The RAC is a notoriously difficult place to play. 15.5 points is a massive line for a conference game. Rutgers' defense can muddy the game enough to cover.,65-74,1.0,0.0,0.0,0.0,0.0,0.0,1100.0,-2500.0,,146.5,-110.0,-110.0,15.5,-105.0,-15.5,-115.0,2025-12-01 21:25:21.057587,2025-12-02 17:00:00-08:00,2025-12-02,gemini,,,
3.0,264547.0,2025-12-03T00:00:00.000Z,Syracuse vs Tennessee,Syracuse +6.5,-110.0,3.0,92.0,"Syracuse is coming off a massive upset win over Houston. The Dome is loud, and getting two possessions at home against a Tennessee team that can go cold is strong value.",74-72,1.0,0.0,0.0,0.0,0.0,0.0,227.0,-275.0,,145.5,-108.0,-112.0,6.5,-110.0,-6.5,-110.0,2025-12-01 21:25:21.057587,2025-12-02 16:00:00-08:00,2025-12-02,gemini,,,
4.0,265101.0,2025-12-01T23:30:00.000Z,Villanova vs Temple,Temple +12.5,-108.0,2.0,88.0,"A ""Big 5"" rivalry game. These matchups are historically gritty and close. Villanova has struggled to blow teams out recently.",68-75,0.0,0.0,1.0,0.0,0.0,0.0,-1100.0,687.0,,149.5,-105.0,-115.0,-12.5,-112.0,12.5,-108.0,2025-12-01 21:25:21.057587,2025-12-01 15:30:00-08:00,2025-12-01,gemini,,,
5.0,265106.0,2025-12-03T00:00:00.000Z,Pittsburgh vs Texas A&M,Pittsburgh +1.5,-101.0,2.0,86.0,"Pitt is playing excellent basketball, recently beating Ohio State. As a short home underdog, backing the hot hand is the play.",72-70,1.0,0.0,0.0,0.0,0.0,0.0,115.0,-138.0,,149.5,-105.0,-115.0,1.5,-101.0,-1.5,-120.0,2025-12-01 21:25:21.057587,2025-12-02 16:00:00-08:00,2025-12-02,gemini,,,
6.0,265111.0,2025-12-03T00:30:00.000Z,Duke vs Florida,Florida +8.5,-110.0,2.0,84.0,"Florida is a ranked-caliber team playing well. Duke is elite, but giving 8.5 points to a high-scoring SEC team on a neutral/semi-neutral floor is asking a lot.",80-84,0.0,0.0,1.0,0.0,0.0,0.0,-429.0,334.0,,156.5,-112.0,-108.0,-8.5,-110.0,8.5,-110.0,2025-12-01 21:25:21.057587,2025-12-02 16:30:00-08:00,2025-12-02,gemini,,,
7.0,264548.0,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Notre Dame +1.5,-110.0,2.0,82.0,"Notre Dame showed grit covering against Houston earlier. At home in the ACC/SEC challenge, they are a live dog.",70-68,1.0,0.0,0.0,0.0,0.0,0.0,-100.0,-125.0,,149.5,-112.0,-108.0,1.5,-110.0,-1.5,-110.0,2025-12-01 21:25:21.057587,2025-12-02 18:00:00-08:00,2025-12-02,gemini,,,
8.0,265103.0,2025-12-02T00:00:00.000Z,Xavier vs St. Francis (PA),St. Francis (PA) +28.0,-107.0,1.0,78.0,"A ""hold your nose"" play. Xavier will win easily, but covering 28 points requires focus for 40 minutes that teams rarely maintain in blowouts.",60-80,0.0,0.0,1.0,0.0,0.0,0.0,-9000.0,2500.0,,151.5,-110.0,-110.0,-28.0,-112.0,28.0,-107.0,2025-12-01 21:25:21.057587,2025-12-01 16:00:00-08:00,2025-12-01,gemini,,,
9.0,265100.0,2025-12-02T01:00:00.000Z,K State vs Bowling Green,Bowling Green +12.5,-115.0,1.0,77.0,"K State has been inconsistent, losing big to Indiana. Bowling Green is a capable MAC team that can score enough to stay inside this number.",70-80,0.0,0.0,1.0,0.0,0.0,0.0,-950.0,632.0,,159.5,-110.0,-110.0,-12.5,-105.0,12.5,-115.0,2025-12-01 21:25:21.057587,2025-12-01 17:00:00-08:00,2025-12-01,gemini,,,
10.0,263613.0,2025-12-02T00:30:00.000Z,Incarnate Word vs McNeese St,Incarnate Word +10.0,-110.0,1.0,75.0,"Conference home dog getting double digits. McNeese is the better team, but road conference games are rarely walkovers.",65-72,1.0,0.0,0.0,0.0,0.0,0.0,440.0,-600.0,,144.5,-110.0,-110.0,10.0,-109.0,-10.0,-110.0,2025-12-01 21:25:21.057587,2025-12-01 16:30:00-08:00,2025-12-01,gemini,,,
1.0,275597.0,2025-12-03T00:00:00.000Z,S. Carolina vs VA Tech,S. Carolina -1.5,-110.0,2.0,88.0,Home favorite in pure pick'em with 84% tickets and 86% money showing strong consensus. Line moved from -1.5 to -1.5 holding steady. Pick'em games are 63% winners - our strongest pattern. Home court edge in coin-flip matchup.,76-73,1.0,0.0,0.0,0.0,0.0,0.0,-125.0,105.0,,149.5,-110.0,-110.0,-1.5,-110.0,1.5,-110.0,2025-12-02 23:38:42.942273,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
2.0,264551.0,2025-12-03T02:00:00.000Z,Kansas vs UConn,Kansas +1.5,-104.0,2.0,86.0,Home underdog in true pick'em with 30% tickets but 32% money. Excellent odds at -104 for getting point at home. Line moved from +1.5 to +1.5 holding. Pick'em games are 63% winners. Premium odds value in marquee matchup.,70-71,1.0,0.0,0.0,0.0,0.0,0.0,110.0,-130.0,,141.5,-110.0,-110.0,1.5,-104.0,-1.5,-118.0,2025-12-02 23:38:42.942273,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
3.0,265106.0,2025-12-03T00:00:00.000Z,Pittsburgh vs Texas A&M,Pittsburgh +3.5,-111.0,2.0,85.0,Home underdog with only 12% tickets but 5% money - extreme public fade. Line moved dramatically from +1.5 to +3.5 creating 2 points of additional value. Sharp reverse line movement despite no public support. Just outside pick'em but strong value.,74-76,1.0,0.0,0.0,0.0,0.0,0.0,150.0,-180.0,,152.5,-110.0,-110.0,3.5,-111.0,-3.5,-110.0,2025-12-02 23:38:42.942273,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
4.0,264548.0,2025-12-03T02:00:00.000Z,Notre Dame vs Missouri,Notre Dame -1.0,-105.0,2.0,84.0,Home favorite in pick'em with 40% tickets and 49% money showing balanced action. Line moved from +1.5 to -1.0 (2.5 point swing) toward home team. Pick'em games are 63% winners. Strong line movement in home team's favor.,73-72,1.0,0.0,0.0,0.0,0.0,0.0,-110.0,-110.0,,146.5,-108.0,-112.0,-1.0,-105.0,1.0,-115.0,2025-12-02 23:38:42.942273,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
5.0,266589.0,2025-12-03T02:00:00.000Z,Florida St vs Georgia,Florida St -1.5,-110.0,2.0,82.0,Home favorite in pick'em with 38% tickets but only 23% money showing public on home team but sharps fading. Line moved from +2.5 to -1.5 (4 point swing) toward home favorite. Pick'em range with massive line movement.,87-85,1.0,0.0,0.0,0.0,0.0,0.0,-122.0,102.0,,175.5,-108.0,-110.0,-1.5,-110.0,1.5,-110.0,2025-12-02 23:38:42.942273,2025-12-02 18:00:00-08:00,2025-12-02,claude,,,
6.0,274949.0,2025-12-03T00:00:00.000Z,Michigan St vs Iowa,Michigan St -4.5,-116.0,2.0,80.0,Home favorite with 93% tickets and 97% money showing near-perfect consensus. Line moved from -5.5 to -4.5 getting better number. Below -10 danger zone. Small favorite where overwhelming agreement suggests value.,68-62,1.0,0.0,0.0,0.0,0.0,0.0,-239.0,195.0,,133.5,-110.0,-110.0,-4.5,-116.0,4.5,-105.0,2025-12-02 23:38:42.942273,2025-12-02 16:00:00-08:00,2025-12-02,claude,,,
7.0,265123.0,2025-12-02T23:45:00.000Z,Binghamton vs Lehigh,Binghamton +3.5,-105.0,1.0,78.0,Home underdog with 26% tickets and 27% money. Line moved from +2.5 to +3.5 creating additional value for home dog. Just outside pure pick'em but in profitable small spread range. Getting extra point provides cushion.,69-71,1.0,0.0,0.0,0.0,0.0,0.0,136.0,-162.0,,139.5,-105.0,-115.0,3.5,-105.0,-3.5,-105.0,2025-12-02 23:38:42.942273,2025-12-02 15:45:00-08:00,2025-12-02,claude,,,
